CID,SD,SD Z-score,DR,XC50,Activity,neut-smiles,Embeddings,# atoms,Max atomic num
1291779,45.1,6.377731086,4.334700501,46.27,Active,CCOc1cc(C2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)cc([N+](=O)[O-])c1O,"[-1.2501777, -1.9143242, 0.05424479, -0.2967121, 1.7808021, 1.5566645, 2.0881124, -0.59053695, -1.1130147, 1.4487299, -2.5516324, 1.1510322, -2.4570687, 1.3746407, -1.373577, 0.64653623, -0.79602647, 0.07884347, -0.6269053, -2.666456, -2.3967543, 2.4027789, 2.9159837, 0.2608754, -0.82571924, -1.2353928, 2.028995, 0.26850805, -1.625084, 0.91147965, -0.46816096, -2.5106964, -1.2106642, -4.3579564, 1.5428474, -2.058891, -0.35992396, 0.39382356, 1.5768069, 2.4392533, 0.9946869, -0.07088566, -0.6747469, -3.106905, 0.75921136, -3.139465, 2.901742, 1.9089906, 2.1996293, -1.8735652, -0.0990839, 2.3446195, -0.5903037, -1.295569, -0.0094283, 1.102363, 2.2706957, -1.7499583, -1.3901204, 1.5871484, 0.09070361, 0.577252, -1.2898498, 0.49199784]",29,53
5886744,59.44,8.586564386,4.447575154,35.68,Active,CCOC(=O)CC1C(=O)NCCN1c1nc2ccc(C)cn2c(=O)c1C=C1SC(=S)N(CC(C)C)C1=O,"[-1.4240233, -1.414198, -1.8189602, -1.0714003, -0.58298105, -0.114949, 3.153222, -0.8454309, -0.1724003, 3.1822388, -1.1823945, 2.8955283, -2.1073973, 2.5827894, -0.37911347, -1.1259664, 3.065701, 0.44603756, 1.0440853, -1.314207, -0.7495881, 0.9307171, 0.1778957, 0.25360346, -0.21990603, -2.6046205, -0.83182555, -2.4402366, 0.27528697, 3.847934, 0.4054038, -3.161722, -3.3346014, -3.1903408, 1.2480769, -3.1032526, 3.324319, -0.6166568, -0.92871284, 2.5543764, -2.1901195, -0.7719175, 1.9069759, 1.0302645, -0.41515866, -2.1061413, 2.4872065, 2.0547101, 1.5458102, -4.937286, 3.1523278, -0.34715837, -2.632672, -4.501313, -1.4533006, 2.706217, 3.2585213, -1.3249291, 2.8900857, -2.1060195, 2.343089, 2.2395673, -1.3602151, 1.4018797]",37,53
1979308,28.78,3.863912434,4.100398341,79.36,Active,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)C=Cc3cccs3)cc2)s1,"[-0.38024214, 0.08766794, -1.0483744, 0.86218303, -0.30665416, -1.097767, 1.0330003, -0.17336288, -0.61286294, 1.3275486, 0.91719764, 0.9154131, -0.4842736, 1.275754, -0.6677068, 2.7751517, 0.35367373, 2.4839144, -0.52051896, -1.196637, -0.97109616, 0.50774825, 0.5096533, -0.69310725, 0.3451243, -0.9440475, -1.2086622, -1.8403057, -3.711188, 1.3110664, -0.9058276, 1.2845693, -0.6850011, -0.49613592, -2.1046033, 0.6442907, 0.52898395, -0.42938513, 0.15107322, 0.5432247, -0.6471923, 2.6896963, 0.32634544, -0.9933915, -1.8451235, -1.773039, -0.8469879, -1.1441023, -0.9478539, 0.5680875, -0.48405138, 1.3277842, -0.6307947, 0.45145214, 0.17911185, 3.3148582, -0.53821427, 0.839495, 2.4966462, 1.4764419, 1.3685015, -1.4915634, -0.5619705, 1.9119449]",30,53
3319672,45.74,6.476312209,4.500038134,31.62,Active,CCCS(=O)(=O)N1CCC(C(=O)NCc2ccc(F)cc2)CC1,"[-0.41297784, 1.5480764, 1.7036828, 0.20253073, -2.132149, -1.029287, -0.48888326, 0.37787464, -2.1432798, 3.2215354, -2.4217656, 1.0854503, -0.7766166, 1.8433963, 0.39992705, 1.3598298, 0.91498446, -1.2193666, 0.881692, -0.02483219, 1.0014518, 1.2381037, -0.96967196, -0.4987374, 1.3853728, 1.6774372, -1.0837352, 0.12422416, -0.37916273, -1.5330929, -0.17434725, -0.730172, -0.08053898, 2.0784192, 0.43699482, -2.4664822, 3.0117402, -0.3998588, 0.2123154, -1.2166297, 1.6882832, 1.3762225, 1.501403, 2.7138963, 1.9302996, 2.4503348, -1.287233, -2.3120468, 0.38477296, 0.7459271, 1.279815, 0.61930835, 0.09799203, 0.2174245, 0.01423819, -0.5848388, -0.9599224, 2.6807103, 1.0079896, -0.8417682, -0.78368086, -1.8371181, -0.1315385, -1.0830323]",23,53
4836454,43.9,6.192891479,4.57024772,26.9,Active,COc1ccccc1NS(=O)(=O)c1ccc(Cl)c(NC(=O)C(C)N2C(=O)c3ccccc3C2=O)c1,"[-0.9920816, -0.577479, -2.2262676, 1.0759188, 1.4485561, 0.8212083, 1.5958513, -2.1557035, -0.13113214, -0.16090137, -1.4399606, 1.2329117, -1.0262723, -0.06531676, 0.4642279, 2.0007727, -0.5229593, -0.96349853, 0.46884, 1.1562842, -1.7779114, 0.77627534, 1.4595675, 0.8497517, -0.26195604, -0.23535995, 1.4846587, -0.0728334, -1.0594234, 1.013329, -0.41409916, 0.86948746, -1.3249239, -2.304573, 0.8048245, 0.8031082, -1.3971436, 0.1698455, 0.76693785, 0.84199136, 1.7666484, 1.5861336, 3.3174582, 1.3960818, -0.86013687, -2.5726714, 1.3497062, 1.1559069, 0.98169976, 1.731798, 3.0665505, 1.4453979, -0.29113185, -0.14645442, -0.05052131, -0.5149469, 1.4954301, 1.6517259, 2.490885, -0.24636766, -0.40116447, 2.9257698, -0.990788, -0.8681945]",35,53
1264922,34.79,4.789650798,4.351054818,44.56,Active,Cc1ccc(-c2csc3ncnc(SCc4ccc(C(=O)O)cc4)c23)cc1,"[-0.25112164, -0.0340133, -1.3849721, -1.5788789, 1.4734108, 1.2660642, -0.76880133, 0.3751763, 2.4187243, -0.16614088, -0.9911038, -0.45003572, 0.60899496, 0.09236732, -0.1752253, 0.8344987, 2.4144442, 1.227323, -0.06521577, 1.1765163, -0.11856256, -1.4463558, 1.3620329, -1.5415378, -0.63072443, 0.13310975, 0.282621, -1.741369, 0.82009125, 2.6144059, -0.14380482, 1.7519972, -0.13323297, 0.21161005, 0.82672155, -1.924718, 1.123618, 0.45244175, -1.2135843, -0.2137048, 1.1946733, 1.0807067, -1.5264748, -0.88007194, -1.7295302, -2.4344792, -1.0527642, 0.35584337, 2.1729994, 1.6580229, 2.7449214, 0.9126538, -2.2177978, -0.23672497, 1.1393989, 2.7639093, 2.1854546, -0.45249134, -0.9730587, -2.6245656, 1.7898616, 1.5629591, -0.06555135, 1.1742077]",27,53
3286543,34.8,4.791191128,4.128719027,74.35,Active,CCCCn1c(NS(=O)(=O)c2ccccc2)c(C(=O)OCC)c2nc3ccccc3nc21,"[0.09129848, -0.41036683, 0.04880595, -0.03103947, 2.2345142, 1.3776695, -1.472047, 0.48370185, 1.8451053, -0.5835989, -1.9130049, -1.0940053, -0.5306844, 1.4684552, 0.8423234, -0.40668443, 1.1039491, -0.72079504, -1.0906003, 0.8786578, -0.15358457, 0.30272773, 0.14488468, -1.8911128, -0.30820578, -2.1690168, 1.0645161, 1.0358783, 2.1881552, 0.35536686, -3.6243486, 0.22658816, -0.14767985, -1.9219557, -1.2724917, -2.086023, 1.106041, -0.14582169, -0.6156246, 0.7355148, -0.5333215, 1.1708746, 1.7733748, 0.58056563, -1.6458718, -1.9740275, 1.2139992, -0.7139136, -1.5664878, -1.4221426, 1.0677928, 1.1349775, 1.698219, -0.686284, -0.44993484, -0.10638275, -0.25268164, 0.17210917, 2.0893822, -2.085951, -0.02374787, 1.9506624, 0.2625973, 0.7778079]",32,53
2025550,44.27,6.249883691,4.479647496,33.14,Active,COc1cc(C=C2SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc(OC)c1OC,"[-0.24381974, -1.0647055, 0.00605408, -0.14033112, 0.60928416, 2.8267312, 1.72149, -2.5808406, 0.01131136, 1.2519865, -2.4473004, 1.3224553, -2.1335251, 1.986124, -0.69890255, -0.09682611, 1.1579555, 1.973071, -0.2097782, -2.2600794, 0.13982543, 1.5389724, -0.17405243, 0.93836886, -0.07404294, -2.5097134, 1.655381, -0.46939725, -2.0873065, 1.846806, 0.00534712, -3.1035128, -1.473646, -2.4332714, 2.3650482, -3.6703765, 1.6664981, 0.301272, 0.02555125, 1.9964849, 0.02781216, 1.8099558, 2.0958536, -2.0363157, 0.79102135, -2.2494857, 0.64305586, 0.76415515, 1.2589761, -1.8368924, 2.0078506, 1.4016547, -1.4690795, 0.47171435, -0.17556481, 2.2034466, 2.6558187, -2.4354565, 0.01645498, 2.4125972, -0.9476304, 0.6382204, 1.1073039, 0.28343707]",31,53
2333,27.6,3.682153488,4.202178689,62.78,Active,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,"[-1.056319, -0.03052958, -2.395115, -0.5235251, 0.5685491, 1.226134, 1.9243551, 0.47296497, 0.2758247, 1.1005173, -0.12580746, 0.30632615, -0.18131553, -0.5840724, -1.5753169, 1.4777039, -0.8049238, -0.11380605, -0.49749917, -2.128796, -0.02780483, 0.64269227, 2.300245, -0.66482854, 0.15794802, 0.85032195, 0.00460406, 0.3940241, 0.59643793, 0.10833979, -0.46173322, -0.91192776, 0.7623312, -2.8900375, 0.8002435, -1.5462446, 1.0561452, -0.4487216, 1.6632221, -1.8520123, -0.5113218, 1.0869708, -0.17829412, -1.9040405, -2.2603216, -1.713311, 1.1024427, 0.3365195, 1.408054, 0.89949477, 1.150872, -0.12923867, -0.6604243, -0.29072684, -0.37794647, 1.4523451, 0.20017879, 0.78588074, 1.3487154, -2.0095112, 1.2690392, 2.2837088, -0.55862445, 1.4099478]",22,53
5040739,81.44,11.97529051,4.98088371,10.45,Active,O=c1[nH]c(=S)[nH]c(O)c1N=Nc1ccc(-c2ccccc2)cc1[N+](=O)[O-],"[-0.17166802, -0.56814283, 0.21217325, -0.5503271, 1.4448339, 2.1804116, 2.2495472, -3.075857, 0.76071525, 1.5336396, -2.6582885, -0.5675638, -1.0082008, 2.0024667, -0.3624756, 1.7690763, 1.606597, 1.1257664, -2.3565214, -3.2167084, -1.5810033, 1.7955651, 2.088976, 1.5811795, -1.7981728, -3.002263, 2.6770356, 0.8712765, 1.0136799, 2.9990923, -0.8381759, 2.1950557, -0.9353016, -3.093352, -0.27027053, -2.665055, 1.3739672, -1.1235603, 1.7388482, 1.4883455, 0.83512753, 2.2974823, 0.6993284, -4.845991, 0.33088893, -4.6265078, 1.4121965, 1.8449259, 1.6282463, -2.1017013, 1.4978257, 2.9089003, 0.3900544, -0.80072516, -1.728093, 2.0721684, 2.8847117, -3.5434825, -0.81952596, 1.5202528, 1.2752608, 1.3874977, -0.15423138, 1.6320041]",26,53
2163119,47.63,6.76743459,4.526221165,29.77,Active,COc1ccc(C=C2SC(=S)NC2=O)cc1OS(=O)(=O)c1ccc(NC(C)=O)cc1,"[-1.1372288, -1.0975591, -1.8754815, -0.54292834, 1.564672, 1.7405024, 1.1585549, -2.0757775, 0.5098097, 1.2844281, -2.6232605, 0.61878645, -1.8513558, 0.370136, -2.4617355, 3.4573338, 1.4476671, 1.2797962, -0.8895442, -0.18584706, -0.4797566, 2.4449384, 2.744468, -1.2599752, 0.11533979, -2.3480825, 0.55356354, 0.6532498, -0.2596211, 1.1626248, -1.0291967, 0.39593962, -0.8030804, -3.8088608, 2.189749, -3.6485798, 0.4139735, -0.7855797, -0.5383113, 1.8916328, -0.4460047, 1.7245213, 0.8666437, -2.5173876, -0.14182721, -2.5367565, 2.3435926, 1.2261201, 1.6785057, -2.6869588, 2.3247743, 0.5549475, -1.0272136, -0.5543393, -0.25275844, 2.2619944, 1.4644325, -3.12454, 0.50092393, -1.2512279, 1.8586574, 1.9667724, -0.6076008, 0.42774412]",30,53
9550882,45.22,6.396215046,4.515700161,30.5,Active,COc1ccc(C=C2SC(=O)N(NS(=O)(=O)c3ccccc3)C2=S)cc1OC,"[-1.0001315, -0.59754056, 0.3482177, -0.21810739, 0.99744225, 1.7429882, 1.3497107, -2.379734, -0.52104145, 1.6348604, -0.5085465, 2.0408604, -2.2798328, 1.9576012, -0.70148295, 2.1529725, 1.3119255, 1.4666696, -0.46662024, -0.11822709, -1.2723513, 0.9403359, 1.1609797, 1.4123577, -0.17152369, -1.7134982, 1.8360015, -0.02018823, -1.4100952, 2.1308453, -0.692924, -0.6252372, -0.18744819, -2.7636478, 1.5258136, -2.331963, 0.95466787, -0.43556684, 0.4488304, 1.5821959, -0.2159021, 1.1398511, 1.1319737, -1.6470248, 0.24245934, -1.516352, 1.4210634, 0.27792722, 0.49985233, -2.0491445, 0.7245435, 1.3026165, -0.1582354, 0.62734693, 0.07687534, 1.997797, 1.4608108, -1.2889593, 0.046788, 0.8688113, 1.3033078, 1.587124, -0.3591867, 0.23593594]",28,53
644824,42.91,6.040398803,4.329475842,46.83,Active,CC1CCCCC1NC(=O)CSc1nnc(-c2ccccc2)n1N,"[-0.36200666, -0.01207742, 0.5447177, -0.43281943, -1.0162967, 0.21482672, 1.4375519, 1.3384678, -0.59182984, 2.7856758, -0.78693193, -1.5573156, -0.38030452, 1.4378207, -0.61575353, 2.652066, 2.470435, 1.856426, -0.3990798, 1.1030394, 0.04034961, 1.861444, -0.5084, -0.07869707, -0.43844995, -0.47396517, -0.6731202, -0.01618077, -1.1692252, -0.49107182, -0.01022773, 1.3737558, -0.69889915, 1.0805186, 0.01413251, 1.6961536, 1.3895875, 1.1889914, -1.0077888, 1.7804807, -0.09218869, 2.2505887, 0.9556188, -1.0093601, 0.49330518, -0.5070529, -1.110805, 0.21607755, -0.51835656, -1.2197765, -1.3291942, 0.51984406, -0.6071124, 0.4148834, -0.11597463, 2.0128806, -0.05241298, -2.436929, 0.397723, 1.9696504, 1.2673163, 0.13718443, 0.53363, 0.15782565]",24,53
3245751,83.51,12.29413883,5.675717545,2.11,Active,O=C(NCc1ccc2c(c1)OCO2)C1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,"[-0.5892773, -0.32105, 1.9953865, -0.01360915, -1.0606513, -0.6967159, 2.4416745, -1.4622164, 2.1342955, -2.490974, -1.5867691, -0.6654063, -1.1409458, -0.4421707, 2.7737222, 1.1272604, 2.6356893, -0.77683747, -0.30046943, 2.2935584, 0.4974353, 1.9396936, 0.9337343, -2.8048608, -0.03495612, 3.0323613, 3.113031, 2.7274306, 4.198898, 2.4957423, -0.30104688, 2.5338383, 1.2629179, -0.80343235, -0.6995903, 2.4956102, -0.06511331, 0.24410705, 2.1107807, -1.8454057, -1.3493454, 0.90827143, -1.4830232, -0.5751828, 2.2051818, 2.0247579, -1.9667264, 0.88145417, -2.6194518, -3.177071, 2.6714, -2.5523148, 0.5597315, -0.503096, -1.3629531, -1.1988871, 4.2736726, -1.7525568, 2.2852006, -3.2066596, -0.8134317, 2.1555638, -0.6783781, 0.59908885]",28,53
5389495,49.21,7.010806738,4.37644061,42.03,Active,CCCc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)c(Cl)cc12,"[0.19728564, -0.5366423, -0.48319083, -1.251006, 1.4614764, 1.711234, 1.8952575, 0.06689037, 0.54474735, -1.1615047, -0.22640033, 0.20443983, -0.27173018, 1.5761386, 0.7886656, 1.6621797, 0.55005264, 1.9830278, 0.42563012, -1.1189034, 0.18268591, 2.0069304, 1.6737859, -0.6237657, -0.09466702, -1.1693184, -0.02558018, -0.27925465, 1.408928, 1.260707, -0.68786407, -0.36318105, -0.4095397, -0.2817274, 0.05924844, -2.3003685, 1.6809413, -0.23555864, 1.2776768, 0.9244389, -0.17435107, 2.28006, -1.7873497, -1.0780488, -1.1672723, -2.7731092, 2.172875, 0.9298354, 1.0900906, 0.864649, 0.5154078, 1.6785337, -1.2872214, -0.28877854, -0.38700584, 1.5089192, 1.001712, -1.4526094, 1.9339269, -2.3426871, 2.5773067, 1.7394713, -0.9082602, 0.94243705]",24,53
2869867,78.8,11.56864337,5.131943638,7.38,Active,CCOc1nc(N=C(N)N)nc2c(C)cccc12,"[0.00896523, -0.4950548, 1.353577, -0.8687538, 1.875143, 1.4556729, 2.0185745, -0.35896915, -1.3196415, 2.9957469, 0.86282176, 1.1103241, 0.561442, 2.0201893, -2.1882484, 2.2803786, 1.7105067, 1.5191402, -0.56022745, -1.7448084, -0.09367558, 1.9894158, 2.0710232, 1.6310629, -0.02826763, 0.13348886, 3.1518054, 0.8106225, 0.14478889, -1.413563, -0.47018453, -1.5022664, 1.0611678, -0.7483472, 1.5755786, 1.5524158, -1.0585142, -0.2332746, -0.7467851, 1.258621, 0.70665646, 1.7003951, -1.1410354, -3.5165596, 1.3010172, 2.3222597, 2.0016212, 2.733855, 1.6470106, 2.2049468, -0.76189035, 1.5290723, 0.0686251, -0.75509304, -0.3905468, 1.0943812, 0.57664925, 1.7422504, -0.02178212, 2.7202318, 0.4066021, 0.76548827, -0.13744563, 1.386993]",18,53
1488444,45.96,6.51019947,4.355955507,44.06,Active,O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl,"[-1.7282016, 0.03488281, -1.7224826, -0.00969659, 1.0816338, 0.84210455, 2.702098, -0.18090467, 0.94714546, -0.30259407, 1.2344946, -0.3617674, -0.16179243, 1.9637218, -0.6139736, 1.0071158, -0.45186716, 1.3984088, -1.3965681, 1.0257169, 1.7494285, 3.040061, 0.5955719, -1.3636856, -0.15921853, -2.5746078, -0.414247, -1.4398967, -1.2436444, 3.6948512, 0.25234652, -1.401597, 0.2006536, -2.0106769, -0.1814978, -1.5354711, 1.628366, 0.09976994, 1.7609102, -1.1129336, -0.7345436, 2.0613387, 0.6678338, -0.9800725, -3.3046577, -1.4325242, -0.21605419, 0.38277134, 0.66992617, -0.37257737, 1.9309863, -0.22204281, 0.60136694, -0.31603867, -0.92621195, 2.5197604, 2.3872695, -2.0811844, 1.7595589, 0.9679254, 1.3682544, 2.9768174, -0.2500003, 2.5255847]",23,53
5553318,36.38,5.034563277,4.519993057,30.2,Active,CCCCc1cc(=O)oc2c(CN(C)C)c(O)ccc12,"[0.15777904, 0.06857329, -1.4501487, -1.3654286, 1.0815847, 1.3457733, 1.1967031, 0.8543474, 1.7482479, -0.3910755, -0.0421281, -0.12555978, -0.5301214, 0.828283, -0.02794097, 1.0006647, 1.2955121, 1.5383387, -0.0638373, -0.14059907, -0.0603692, 1.0870475, 1.7223142, -0.51333976, -0.16998343, -0.55009115, -0.02591694, -1.0527819, -0.19308741, 2.2126558, -0.7013029, 0.79086065, 0.05534968, -0.2714605, 0.66324276, -0.9403094, 1.2421268, -0.26117143, 0.82080203, -0.07001135, -0.09115218, 0.90644246, -1.2489465, -2.2713373, -1.3710701, -2.7055936, 0.6094537, 0.9843799, 1.5771508, -0.8395436, 0.44243073, 1.3875734, -1.0750916, -0.03664008, 0.5529076, 1.5437071, 1.2717836, -1.172156, 1.9371384, -1.0063337, 1.7727207, 1.8660513, -0.22375578, 0.6760433]",20,53
135472741,30.2,4.082639302,4.165642887,68.29,Active,CCCN(CCC)C(=O)CSc1nc2c(sc(=S)n2-c2ccc(OCC)cc2)c(=O)[nH]1,"[-0.3840114, -0.14491133, 0.5425465, -2.3650868, 1.1633904, 1.7852929, 2.0560775, 1.6268377, 0.63547736, 2.9069126, -0.5180645, -2.049818, -0.9965966, 0.09169626, 0.5510564, 2.5870261, 2.436666, 2.7416947, -1.4338111, -1.0633538, 0.87455523, 2.0741942, 2.1376824, -1.5304564, 0.41606265, -1.9952112, -0.8288857, 0.2796891, 0.01683239, -0.62325925, -0.6122478, -1.2915695, -0.45087004, -2.8428502, -1.5732559, -2.108393, 1.134748, -0.21432266, 2.048885, 1.5649107, -1.3320947, 1.1854357, 0.23896524, -2.9369388, 0.11599956, -1.8297299, 1.2667427, 0.4616203, -0.68795216, -2.082436, 1.2338004, -0.52869076, -1.4595168, 1.3937027, -0.2890447, 0.9162965, 0.7868983, -4.3070498, -1.272872, 2.3379903, 2.7409143, 0.6026841, 0.74557304, 0.24459814]",31,53
135518496,53.41,7.657745362,4.518270803,30.32,Active,CCOC(=O)C1=C(CC)Nc2ccccc2NC1=NS(=O)(=O)c1cc(Br)ccc1Br,"[2.70040237e-05, -1.17268014, -2.97363305, 0.0310756527, 1.4146508, 0.816622853, 1.48221266, -0.63702625, -2.5391984, 1.87005925, -1.30090356, 0.596295357, -0.845087588, 0.816072822, -2.24180174, 2.18516517, 1.43379843, 3.33595252, 0.0739316195, -0.99943912, -2.09807801, 0.254085809, 2.78603625, -0.398505747, 0.199140817, -1.74231935, -0.0332261398, -2.39988375, -0.676816225, 0.934560895, 0.110025756, 0.754080772, 0.990308046, -1.84391141, 0.243320256, -3.56405473, 1.75885642, -0.509506464, 0.860254526, 2.51877618, -0.376584113, 1.72039378, 1.1849643, -2.1602397, -1.77870655, -2.33016801, 1.88420129, 0.836491287, 1.70677447, -0.431645274, 1.33774221, 1.35759401, -0.793062985, -1.29711115, -0.428510487, 2.19927382, 2.61811566, -3.63698125, 0.949826002, -0.468295306, 1.99522245, -0.746881306, 0.289747626, 2.8548913]",30,53
2811247,91.75,13.5633708,5.149353765,7.09,Active,Cc1csc(NC(=O)CSCC(=O)O)c1-c1nc2ccccc2s1,"[-0.37468514, -0.3774286, 0.61686814, -1.1550994, 2.1358247, 2.7803776, 2.3102834, -0.3638533, -1.0483032, 2.7496755, -1.3878659, -0.19789837, -1.3572876, 2.6876445, 1.2841313, 3.3663058, 2.3212862, 2.013114, -0.3657225, -2.2768228, -0.57403934, 3.009431, 1.2132835, 0.72972935, 0.16079636, -2.4336514, 1.6367861, -0.37747064, -0.22238733, -0.40520182, -0.12909934, -2.1217546, 0.2474987, -4.242363, 1.2787223, -2.4577355, 2.2789767, -0.33893147, 2.5518916, 2.6968246, -0.12957305, 2.461112, 1.1168293, -3.9072118, 1.1885383, -3.310619, 1.3430849, 1.4396975, -0.56899434, -1.2670795, 2.7797158, 2.8835335, 0.2170083, -0.01338566, -0.8684297, 1.9430708, 2.0285585, -2.0239782, 2.0789886, 2.2198622, 2.7688975, 2.4837685, 0.29958156, 1.4966362]",24,53
5291804,40.14,5.613727378,4.469928431,33.89,Active,N#CC(=Cc1ccc(O)c([N+](=O)[O-])c1)c1nc2ccccc2s1,"[-0.7040205, -0.75078803, -1.0066161, 0.056179922, 1.5870227, 1.4423579, 2.2972996, -9.1063048e-06, -0.46609291, 1.0281484, 0.10490976, 0.8459549, -0.40093049, 0.97095257, -1.6959112, 1.3273625, 1.9574932, 0.70175517, -0.82682317, -0.90115631, -0.25308713, 2.6481142, 0.017570134, 0.4001855, -0.97655874, -1.2918823, 1.6831573, -0.31856838, 0.40924236, 0.9052453, -0.51628941, 0.7868461, 0.26601383, -1.8677766, 0.6368807, 0.89308482, 1.7932098, -1.2127004, 1.5251573, -0.38009048, -0.93338329, -0.3885797, 1.1272829, -2.8835967, 1.6741107, -1.6467028, 0.20164178, -0.20814912, 0.82180816, -2.2318966, 0.53585082, 1.2026651, 0.93227214, -1.0330515, -0.13750789, -1.0976229, 2.279197, -2.7449195, 0.48696023, -2.0499606, 0.024467075, 1.7179786, -0.29408684, 1.9374646]",23,53
1534931,29.86,4.030268081,4.140861703,72.3,Active,O=C(Oc1c(CN2CCOCC2)cc(Cl)c2cccnc12)c1cccs1,"[0.23255357, -0.15524185, -2.085551, -0.91253865, 0.9098984, -0.4982581, 0.9068324, -0.09563632, -1.6936094, 0.09941074, 0.02639272, -0.4083835, 0.8232703, 1.1441323, 0.43615726, 1.0845242, 1.4700687, -1.6006199, -0.6534736, 0.15854402, 0.14970814, -0.25829974, 0.8317682, 1.6395557, -0.02407924, -0.8272403, 1.3283663, 1.4626056, 0.81797487, -0.16590641, 0.7879339, 1.0450059, -0.16016763, 0.97065866, -0.06190639, -0.7541823, 0.32625806, 0.15779053, 1.040565, 0.73987657, -0.11517008, 1.1404718, 1.9978637, -0.9607307, 0.01108895, 0.51718515, -0.2789937, 2.38014, 1.4605806, -0.7619739, 0.24280724, -0.18889852, 0.6228794, 0.30180222, -1.798788, 0.14063373, -0.6953102, 1.9316196, 1.1673554, -3.1567454, -0.19303012, 0.63761604, 0.51048976, -0.29100704]",26,53
6883942,60.32,8.72211343,4.606424797,24.75,Active,COCc1cc(C)n(CC(=O)NN=Cc2ccc(-c3ccc(Cl)c(C(=O)O)c3)o2)c(=O)c1C#N,"[-1.3763611, 0.6793823, -1.7056612, -0.5509875, 1.2187059, 2.2471073, 1.8314097, -0.57404363, 2.2233837, 1.1422596, -0.897319, 0.12914439, -0.14001587, 0.44138703, -3.6874583, 2.190333, 2.3395355, 0.57939625, -1.0112708, -1.3385297, -2.3497915, 1.966529, 2.479298, 0.6842785, -0.43079934, -1.1585758, 0.7270884, -0.85532755, -1.7462128, 1.0120926, -0.32828116, -1.0215948, -0.91375184, -4.2038116, 0.8968174, -3.458019, 2.1110854, -0.9855777, 1.4401065, 0.99558324, 0.11712636, 1.5843608, -1.7482902, -2.7539554, -2.247621, -1.7715845, 2.0984604, 1.3647327, 1.1563324, -1.6505188, 0.1684287, 2.1619499, -1.6151046, -0.6339612, -0.91985244, 3.0543642, 0.83333004, -2.4409587, 2.6333828, 2.9531126, 2.1479225, 2.6708243, 1.0550305, -0.64589244]",34,53
16195483,47.85,6.801321851,4.5172693,30.39,Active,Cc1ccc(-c2n[nH]c3c2C(c2ccccc2)N(c2ccc(C(=O)O)cc2)C3=O)cc1,"[-0.081182517, -0.51849914, -0.38988224, 0.87504947, -1.1829902, 1.2566925, 1.8469045, 0.92765743, 0.002420648, 2.6354361, -0.42692435, 0.23209186, 0.16311376, 1.138436, -1.5363781, 1.8663676, 2.7738588, 2.2381573, 1.0391506, -1.9022207, 0.45852381, -1.0799347, 1.4023551, -0.56106174, -1.6470718, -0.57890218, -0.99586225, -1.6732544, -1.1725669, 2.2001345, -0.32761917, -1.0540293, -2.4136713, 0.42518318, -0.084418699, -2.5514519, 0.83440131, -0.57988811, 1.3921324, 1.4863216, -0.62966514, 1.046582, -0.41273877, -0.175026, 2.0669281, -1.5423146, -1.7301476, 0.9147374, 1.3990723, -0.31538612, 0.50112551, 1.0277028, -1.6830039, -0.27246934, -0.96010512, 2.3992548, 1.7203097, -1.3590425, 0.14726529, 2.4434233, 1.8998142, 1.4336778, -0.31309932, 1.6075312]",31,53
5933652,36.53,5.057668228,4.471211808,33.79,Active,C=CCOc1ccc(C=C2SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)cc1,"[-0.19661206, -1.0255368, -2.1013901, -0.3498822, 0.75168437, 0.54926157, 1.330631, -1.9317944, -1.1123629, 1.4673507, -1.1100706, 0.6885599, -0.68367857, 1.0087808, -2.955125, 1.1621802, 1.2880394, 1.2004377, -0.51991886, -1.2013938, -0.5261305, 0.7332387, 0.29129174, -1.1121901, -0.2670072, -1.0038563, 1.9491827, 0.11193266, 0.71346885, 0.07877614, 0.32792026, 1.0364043, -1.8027917, -3.025647, -0.0215072, -1.2330167, 0.9935114, -0.2405739, 1.8604192, 0.6988489, -1.278313, 1.4366, 0.8683683, -2.0470438, 0.32220954, -2.3658702, 1.1829035, 0.98362035, 1.0757844, -1.4028977, 1.7164342, 2.0090773, 0.44899943, 0.20200378, -0.80074, 1.3603754, 1.2219933, -1.8211888, 1.3885887, -0.08581319, 0.50836074, 2.361617, -0.32614717, 0.82292455]",28,53
